country,username,post_id,uploader_id,collection_time,upload_date,post_text,comments_amount,retweet_amount,like_amount,views_amount,conflict_sentiment,lang,israel_related_similarity,israel_related_class_from_similarity,conflict_sentiment_v,cluster_idx,cluster_label
us,michaelgwaltz,1740757074622210178_a,833673914_a,2023-12-29 17:38:36.203000,2023-12-29 15:30:02,"So can any Secretary of State remove Joe Biden from the ballot for alleged bribery or tax evasion? 

Democrats are opening Pandora’s Box.

Respect the Constitution!",27,26,96,1873.0,0,en,0.7081620198992882,0.0,0,2,Public Service and Community Engagement
us,statedept,1740783236677341457_a,9624742_a,2023-12-29 17:38:39.044000,2023-12-29 17:14:00,"RT @SecBlinken: Ukrainians have done what no one thought was possible: stood toe to toe with one of the biggest militaries, conceded no ter…",0,303,0,,0,en,0.7419317796437062,1.0,0,2,Public Service and Community Engagement
us,rep_clyde,1740751844903944336_a,1357017361568694274_a,2023-12-29 17:38:39.928000,2023-12-29 15:09:16,RT @freedomcaucus: House GOP’s New Year Resolution Must Be Cutting Spending https://t.co/gPZLF60kwG,0,39,0,,0,en,0.7351436154791996,1.0,0,2,Public Service and Community Engagement
us,rep_clyde,1740751754445169145_a,1357017361568694274_a,2023-12-29 17:38:39.928000,2023-12-29 15:08:54,"RT @RealGunLobbyist: 🤯 Flying out of San Diego this morning, I witnessed people sleeping in space blankets and going through TSA without ID…",0,11,0,,0,en,0.7066410415752116,0.0,0,1,U.S. Immigration and Border Security
us,statedept,1740760838095651129_a,9624742_a,2023-12-29 17:38:39.044000,2023-12-29 15:45:00,"Putin has already failed to achieve his principal objective in Ukraine: erasing it from the map, subsuming it into Russia. - @SecBlinken https://t.co/wypcbh7zkD",262,94,234,26686.0,0,en,0.7353794101537209,1.0,0,2,Public Service and Community Engagement
us,statedept,1740736675087540357_a,9624742_a,2023-12-29 17:38:39.044000,2023-12-29 14:08:59,"RT @USAmbKyiv: This is what Ukrainians see on their phones this morning: and as a result, millions of men, women, and children are in bomb…",0,3373,0,,0,en,0.7610731335662756,1.0,0,-1,outlier
us,senatorlankford,1740779715877822824_a,225921757_a,2023-12-29 17:38:40.633000,2023-12-29 17:00:01,"Anyone outside of Washington, DC can clearly see that the US-Mexico border is in crisis.",29,7,30,1505.0,0,en,0.7804760579648178,1.0,0,1,U.S. Immigration and Border Security
us,marshablackburn,1740755859326837113_a,278145569_a,2023-12-29 17:38:41.652000,2023-12-29 15:25:13,"Communist China will stop at nothing to bring down the United States and our allies.
 
We must stand strong in the face of their aggression.",318,171,888,17913.0,0,en,0.7438644677803679,1.0,0,2,Public Service and Community Engagement
us,repjasoncrow,1740762684436697506_a,1080191866509901826_a,2023-12-29 17:38:42.494000,2023-12-29 15:52:20,2023 Recap: https://t.co/smiCBXFgo1,17,10,93,3856.0,0,en,0.7179947448321806,1.0,0,2,Public Service and Community Engagement
us,repjeffries,1740765354765525343_a,467823431_a,2023-12-29 17:38:44.586000,2023-12-29 16:02:57,"Wages are up and inflation is down.

More than 14 million jobs have been created by the Biden economy.

And we’re just getting started.",1737,663,2917,70688.0,0,en,0.7053994266142279,0.0,0,2,Public Service and Community Engagement
us,senbobcasey,1740768640067391568_a,171598736_a,2023-12-29 17:38:44.810000,2023-12-29 16:16:00,"I know the burden energy costs can place on Pennsylvania's families, especially at this time of year. That's why I delivered over $193 million to help families pay their energy bills. https://t.co/DuxYxvrFfT",4,3,10,1827.0,0,en,0.7337503709754056,1.0,0,2,Public Service and Community Engagement
us,senbillcassidy,1740741061973319713_a,1017500185356853248_a,2023-12-29 17:38:45.219000,2023-12-29 14:26:25,LA worked to receive the authority to regulate capturing &amp; storing carbon. This unlocks the next phase of job creation &amp; economic development in LA. It also creates a competitive advantage compared to other states while protecting the environment. https://t.co/i4N5lo4us9,6,1,8,660.0,0,en,0.7101786216931881,0.0,0,2,Public Service and Community Engagement
us,senblumenthal,1740756550279712770_a,278124059_a,2023-12-29 17:38:45.021000,2023-12-29 15:27:57,"True to form, Tesla is blaming drivers for defects—denying &amp; even concealing them, refusing warnings or fixes. Safety flaws, like loss of power steering, are potentially deeply dangerous. Time for another recall, with NHTSA showing some real muscle against Musk’s mockery.",44,116,290,12635.0,0,en,0.7187515750530373,1.0,0,2,Public Service and Community Engagement
us,repmikelawler,1740777693363188036_a,1590372047015886853_a,2023-12-29 17:38:44.793000,2023-12-29 16:51:58,"The Christmas Day stabbing of two teenage girls in New York City is sadly part of a trend. When you look at the lawlessness going on in cities across our country, it is a major crisis. https://t.co/9Cht67GvgX",6,2,6,423.0,0,en,0.7638170289064337,1.0,0,2,Public Service and Community Engagement
us,reptroynehls,1740775851732717611_a,1347318288850825217_a,2023-12-29 17:38:44.774000,2023-12-29 16:44:39,"They're coming after President Trump because he will drain the swamp. 

Have you ever seen the Left so afraid of a candidate before?",50,42,192,2726.0,0,en,0.6922552021316019,0.0,0,2,Public Service and Community Engagement
us,sencortezmasto,1740765619925160227_a,811313565760163844_a,2023-12-29 17:38:46.051000,2023-12-29 16:04:00,"As we prepare for 2024, join me for a look back at the incredible work we've accomplished together this year.

It's my honor to be able to serve Nevadans in the Senate, and I look forward to another great year delivering for our families. https://t.co/MZmoBjPVA3",7,12,25,826.0,0,en,0.685603758503254,0.0,0,2,Public Service and Community Engagement
us,repcuellar,1740775044924792896_a,210926192_a,2023-12-29 17:38:46.127000,2023-12-29 16:41:27,"Here's to another year of success and great progress for South Texas.

To read my 2023 End of Year Report, click the link below:
https://t.co/xFlkgV0fSC

(3/3)",0,0,0,135.0,0,en,0.7009679256976207,0.0,0,2,Public Service and Community Engagement
us,sencapito,1740737786511323467_a,193794406_a,2023-12-29 17:38:46.011000,2023-12-29 14:13:24,"The #BidenBorderCrisis has brought horrible results and is harming our national security.
https://t.co/FGdxgHfmsn",9,1,8,953.0,0,en,0.7696383082501075,1.0,0,1,U.S. Immigration and Border Security
us,donaldnorcross,1740758806009897073_a,3122099613_a,2023-12-29 17:38:45.730000,2023-12-29 15:36:55,"Thanks to the Bipartisan Infrastructure Law, we’re delivering historic infrastructure investments that will improve quality of life and create jobs for South Jerseyans.

Here are some highlights ⬇️ https://t.co/3KcZXdFKXR",0,2,3,181.0,0,en,0.7187252090492487,1.0,0,2,Public Service and Community Engagement
us,repcuellar,1740775043402231989_a,210926192_a,2023-12-29 17:38:46.127000,2023-12-29 16:41:27,"This year, we secured billions of dollars to improve South Texas infrastructure, education, and health care. I appreciate the opportunity to represent you, and I will continue to listen, advocate, and work across the aisle to address our community's concerns.

(2/3)",1,0,0,132.0,0,en,0.7283845822196544,1.0,0,2,Public Service and Community Engagement
us,repcuellar,1740775041917136922_a,210926192_a,2023-12-29 17:38:46.127000,2023-12-29 16:41:26,"As the year comes to a close, I want to take a moment and reflect on everything that we have accomplished as a community and a nation.

(1/3)",1,0,1,231.0,0,en,0.7231313969362332,1.0,0,2,Public Service and Community Engagement
us,repmikelawler,1740753027022123321_a,1590372047015886853_a,2023-12-29 17:38:44.793000,2023-12-29 15:13:57,I'm proud of my record as one of the most bipartisan members of Congress in 2023 and I will always put people over politics. https://t.co/xphT9GnG2M,12,5,18,1823.0,0,en,0.7331509779068528,1.0,0,2,Public Service and Community Engagement
us,claudiatenney,1740788130863837317_a,756285384_a,2023-12-29 17:38:46.182000,2023-12-29 17:33:27,"RT @mikepompeo: As secretary of state, MIT canceled my campus speech about the CCP because it “risked offending” Chinese students.

Now the…",0,21242,0,,0,en,0.7153593364918156,1.0,0,2,Public Service and Community Engagement
us,repsylviagarcia,1740764616404140414_a,1080587263132733442_a,2023-12-29 17:38:45.772000,2023-12-29 16:00:01,"As the year winds down, celebrating the journey of making a difference in people's lives. Grateful for the impact, the lessons, and the incredible work from #TeamGarcia. 🌟🎉 

Our office reopens January 2, 2024, if you have an urgent inquiry call us at 832-325-3150. https://t.co/69qacIbMsM",4,0,5,324.0,0,en,0.6993714250730186,0.0,0,2,Public Service and Community Engagement
us,repmikelawler,1740725499905626363_a,1590372047015886853_a,2023-12-29 17:38:44.793000,2023-12-29 13:24:34,"The escalation of rhetoric, manifesting itself in defacing government offices, is severely wrong and unfortunate, and it's not solving anything. https://t.co/yA2UPQqqoY",8,1,9,560.0,0,en,0.763273748792549,1.0,0,-1,outlier
us,whipkclark,1740749624032272553_a,2293131060_a,2023-12-29 17:38:46.913000,2023-12-29 15:00:26,"Lowering costs for families.

Ensuring fairness for workers.

Standing up to corporate greed. 

Defending reproductive freedom for women. 
Fighting for justice for all.

@HouseDemocrats put people over politics.",53,54,152,3822.0,0,en,0.7370818192219433,1.0,0,2,Public Service and Community Engagement
us,senduckworth,1740779712283029588_a,1058520120_a,2023-12-29 17:38:46.744000,2023-12-29 17:00:00,Not a single Republican voted for the $35/month cap on insulin that went into effect this year for Medicare recipients.,16,117,292,5581.0,0,en,0.6944450404565663,0.0,0,2,Public Service and Community Engagement
us,reploucorrea,1740734417054945576_a,815985039485837312_a,2023-12-29 17:38:46.783000,2023-12-29 14:00:00,"I'm so incredibly proud of what we accomplished this year. From delivering millions for community projects, to attending nearly 1,500 events across our community, this year has been a busy one. 

I can't wait to see what we accomplish together next year. https://t.co/z5xxxw8AiC",2,0,3,291.0,0,en,0.6913448594040018,0.0,0,2,Public Service and Community Engagement
us,repbrianfitz,1740779882303672481_a,816303263586914304_a,2023-12-29 17:38:46.591000,2023-12-29 17:00:40,"skills for employment, independent living, self-advocacy, &amp; social integration. TNS has even developed partnerships with local businesses, facilitating workplace exploration &amp; vocational training, opening the doors for meaningful &amp; fulfilling experiences. Josh's steadfast (4/6)",1,0,0,134.0,0,en,0.7264841060646569,1.0,0,2,Public Service and Community Engagement
us,senduckworth,1740734416329073036_a,1058520120_a,2023-12-29 17:38:46.744000,2023-12-29 14:00:00,"133 years ago, the Lakota Tribe suffered a senseless massacre at the hands of the U.S. Government at Wounded Knee.
 
Let us learn from our history, right this wrong and celebrate indigenous communities—today and always.",76,323,1263,20184.0,0,en,0.726632551528507,1.0,0,2,Public Service and Community Engagement
us,repbrianfitz,1740779875152310291_a,816303263586914304_a,2023-12-29 17:38:46.591000,2023-12-29 17:00:39,"Meet this week's Hometown Hero, Josh Fields, co-founder &amp; CEO of The Next Step Program. Based in Doylestown, The Next Step Program is a non-profit working to empower &amp; create opportunities for local students with disabilities as they navigate beyond high school. At just 16, (1/6) https://t.co/6KHHsFuu5S",1,0,2,312.0,0,en,0.6961390881587302,0.0,0,2,Public Service and Community Engagement
us,boblatta,1740760069623664641_a,15394954_a,2023-12-29 17:38:46.745000,2023-12-29 15:41:57,"Whether it's advocating on behalf of veterans, seniors, or families who are running into issues with federal agencies, or working to advance commonsense solutions on issues impacting our communities, I'm committed to working to make life better for people in #OH5.",2,1,4,320.0,0,en,0.7383477929643097,1.0,0,2,Public Service and Community Engagement
us,senjackyrosen,1740774602467627315_a,818554054309715969_a,2023-12-29 17:38:46.765000,2023-12-29 16:39:41,"After years of promises, high-speed rail is finally coming to Nevada.

I fought to secure @BrightlineWest funding because it'll create jobs, boost our tourism economy, reduce I-15 traffic, and decrease carbon emissions. https://t.co/oqLaewOZGT",3,8,24,710.0,0,en,0.711463250239414,0.0,0,2,Public Service and Community Engagement
us,senrickscott,1740745962727911638_a,131546062_a,2023-12-29 17:38:47.348000,2023-12-29 14:45:53,".@UNWatch, the only way @UN_Women should deal with Sarah Douglas is by firing her. 

Douglas made one anti-Israel post after another, all while refusing to advocate for the innocent women Hamas terrorists abused. This is exactly why no one trusts the @UN!",25,39,165,11895.0,3,en,0.7527807670414197,1.0,3,0,October 7th Hamas Attacks and Their Aftermath
us,repsarbanes,1740777609079017523_a,364415553_a,2023-12-29 17:38:47.144000,2023-12-29 16:51:38,"Looking back on 2023, I’m proud of the work we’ve done to lower costs for families, protect the Chesapeake Bay and reach across the aisle to improve the lives of Marylanders. To recap this year with me, read my full #SarbanesStandard here ⬇️ https://t.co/SO50jW6oZj",0,0,2,187.0,0,en,0.6874566411763171,0.0,0,2,Public Service and Community Engagement
us,repjudychu,1740744186675007750_a,193732179_a,2023-12-29 17:38:47.272000,2023-12-29 14:38:50,"Last week, I was happy to present a of check $900,000 to the Pasadena Outreach Response Team, also known as PORT. 

This funding will be used to support those in our community experiencing homelessness by connecting them to housing, medical care and mental health services.",3,5,14,983.0,0,en,0.7170592927645945,1.0,0,2,Public Service and Community Engagement
us,repstefanik,1740770652632817695_a,2962813893_a,2023-12-29 17:38:47.835000,2023-12-29 16:24:00,"Border security is national security.

Joe Biden must end his Far Left open border policies and secure our Northern and Southern Borders. https://t.co/9XEMRVnDG2",50,18,113,4815.0,0,en,0.747748406794822,1.0,0,1,U.S. Immigration and Border Security
us,repstefanik,1740738692032131448_a,2962813893_a,2023-12-29 17:38:47.835000,2023-12-29 14:17:00,"#Bidenomics does NOT work for the American people.

""Rep. Stefanik: Bidenomics Creates 'Financial Burden'""
https://t.co/CZZ1ISxXax",258,53,355,10713.0,0,en,0.7037006734477218,0.0,0,2,Public Service and Community Engagement
us,repjasmine,1740777919293821151_a,1609974443631157248_a,2023-12-29 17:38:47.973000,2023-12-29 16:52:52,"RT @DCHHS: 📣If you are spending time with friends and family this Holiday season, it is a great moment to get tested! Testing is a crucial…",0,2,0,,0,en,0.6720851377013288,0.0,0,2,Public Service and Community Engagement
